# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1659505	1660332	-	WP_071457369.1	WP_071457369.1		DUF72 domain-containing protein			BHY08_RS07990	828	275	
gene	tRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1660392	1660477	-							BHY08_RS07995	86		old_locus_tag=BHY08_07995
tRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1660392	1660477	-				tRNA-Leu			BHY08_RS07995	86		anticodon=AAG
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1660532	1660978	-							BHY08_RS08000	447		old_locus_tag=BHY08_08000
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1660532	1660978	-	WP_071457370.1	WP_071457370.1		SprT family protein			BHY08_RS08000	447	148	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1660992	1663166	-							BHY08_RS08005	2175		old_locus_tag=BHY08_08005
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1660992	1663166	-	WP_071457371.1	WP_071457371.1		RNA-binding transcriptional accessory protein			BHY08_RS08005	2175	724	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1663169	1665097	-							BHY08_RS08010	1929		old_locus_tag=BHY08_08010
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1663169	1665097	-	WP_071457372.1	WP_071457372.1		hypothetical protein			BHY08_RS08010	1929	642	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1665179	1665565	-							BHY08_RS08015	387		old_locus_tag=BHY08_08015
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1665179	1665565	-	WP_071457373.1	WP_071457373.1		DUF1149 family protein			BHY08_RS08015	387	128	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1665701	1666396	-							BHY08_RS08020	696		old_locus_tag=BHY08_08020
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1665701	1666396	-	WP_071457374.1	WP_071457374.1		hydrolase			BHY08_RS08020	696	231	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1666453	1667082	-							BHY08_RS08025	630		old_locus_tag=BHY08_08025
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1666453	1667082	-	WP_071457375.1	WP_071457375.1		glycoside hydrolase family 73 protein			BHY08_RS08025	630	209	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1667086	1667823	-							BHY08_RS08030	738		old_locus_tag=BHY08_08030
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1667086	1667823	-	WP_071457376.1	WP_071457376.1		M15 family metallopeptidase			BHY08_RS08030	738	245	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1667829	1668389	-							BHY08_RS08035	561		old_locus_tag=BHY08_08035
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1667829	1668389	-	WP_071457377.1	WP_071457377.1		hypothetical protein			BHY08_RS08035	561	186	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1668510	1669472	-							BHY08_RS08040	963		old_locus_tag=BHY08_08040
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1668510	1669472	-	WP_071457378.1	WP_071457378.1		aromatic acid exporter family protein			BHY08_RS08040	963	320	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1669595	1670224	+							BHY08_RS08045	630		old_locus_tag=BHY08_08045
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1669595	1670224	+	WP_071457379.1	WP_071457379.1		hypothetical protein			BHY08_RS08045	630	209	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1670246	1670851	+							BHY08_RS08050	606		old_locus_tag=BHY08_08050
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1670246	1670851	+	WP_071457380.1	WP_071457380.1		aromatic acid exporter family protein			BHY08_RS08050	606	201	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1671578	1673560	-							BHY08_RS08055	1983		old_locus_tag=BHY08_08055
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1671578	1673560	-	WP_071457381.1	WP_071457381.1		ABC transporter permease			BHY08_RS08055	1983	660	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1673562	1674320	-							BHY08_RS08060	759		old_locus_tag=BHY08_08060
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1673562	1674320	-	WP_071457382.1	WP_071457382.1		ABC transporter ATP-binding protein			BHY08_RS08060	759	252	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1674428	1675423	-							BHY08_RS08065	996		old_locus_tag=BHY08_08065
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1674428	1675423	-	WP_071457383.1	WP_071457383.1		sensor histidine kinase			BHY08_RS08065	996	331	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1675420	1676103	-							BHY08_RS08070	684		old_locus_tag=BHY08_08070
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1675420	1676103	-	WP_071457384.1	WP_071457384.1		response regulator transcription factor			BHY08_RS08070	684	227	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1676196	1679729	-					nifJ		BHY08_RS08075	3534		old_locus_tag=BHY08_08075
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1676196	1679729	-	WP_071457385.1	WP_071457385.1		pyruvate:ferredoxin (flavodoxin) oxidoreductase	nifJ		BHY08_RS08075	3534	1177	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1679788	1680234	-							BHY08_RS08080	447		old_locus_tag=BHY08_08080
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1679788	1680234	-	WP_071457386.1	WP_071457386.1		flavodoxin			BHY08_RS08080	447	148	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1680422	1681006	-					yihA		BHY08_RS08085	585		old_locus_tag=BHY08_08085
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1680422	1681006	-	WP_071457387.1	WP_071457387.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		BHY08_RS08085	585	194	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1681011	1681727	-							BHY08_RS08090	717		old_locus_tag=BHY08_08090
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1681011	1681727	-	WP_071457388.1	WP_071457388.1		HAD family hydrolase			BHY08_RS08090	717	238	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1681808	1683613	-							BHY08_RS08095	1806		old_locus_tag=BHY08_08095
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1681808	1683613	-	WP_071457389.1	WP_071457389.1		glycerophosphodiester phosphodiesterase			BHY08_RS08095	1806	601	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1683835	1684500	+							BHY08_RS08100	666		old_locus_tag=BHY08_08100
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1683835	1684500	+	WP_071457390.1	WP_071457390.1		carbonic anhydrase family protein			BHY08_RS08100	666	221	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1684514	1685125	-							BHY08_RS08105	612		old_locus_tag=BHY08_08105
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1684514	1685125	-	WP_084657228.1	WP_084657228.1		lysozyme family protein			BHY08_RS08105	612	203	
gene	pseudogene	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1685347	1686306	+							BHY08_RS08110	960		pseudo;old_locus_tag=BHY08_08110
CDS	without_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1685347	1686306	+				IS30 family transposase			BHY08_RS08110	960		pseudo
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1686761	1688038	+							BHY08_RS08115	1278		old_locus_tag=BHY08_08115
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1686761	1688038	+	WP_071457391.1	WP_071457391.1		ISL3 family transposase			BHY08_RS08115	1278	425	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1688145	1689404	-					dltD		BHY08_RS08120	1260		old_locus_tag=BHY08_08120
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1688145	1689404	-	WP_071457392.1	WP_071457392.1		D-alanyl-lipoteichoic acid biosynthesis protein DltD	dltD		BHY08_RS08120	1260	419	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1689401	1689637	-					dltC		BHY08_RS08125	237		old_locus_tag=BHY08_08125
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1689401	1689637	-	WP_071457393.1	WP_071457393.1		D-alanine--poly(phosphoribitol) ligase subunit DltC	dltC		BHY08_RS08125	237	78	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1689651	1690874	-					dltB		BHY08_RS08130	1224		old_locus_tag=BHY08_08130
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1689651	1690874	-	WP_071457394.1	WP_071457394.1		D-alanyl-lipoteichoic acid biosynthesis protein DltB	dltB		BHY08_RS08130	1224	407	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1690874	1692385	-					dltA		BHY08_RS08135	1512		old_locus_tag=BHY08_08135
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1690874	1692385	-	WP_071457395.1	WP_071457395.1		D-alanine--poly(phosphoribitol) ligase subunit DltA	dltA		BHY08_RS08135	1512	503	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1692403	1692558	-							BHY08_RS10800	156		
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1692403	1692558	-	WP_084657229.1	WP_084657229.1		teichoic acid D-Ala incorporation-associated protein DltX			BHY08_RS10800	156	51	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1693395	1693577	+							BHY08_RS10805	183		
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1693395	1693577	+	WP_084657230.1	WP_084657230.1		transposase			BHY08_RS10805	183	60	
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1693710	1693825	-					rrf		BHY08_RS08140	116		old_locus_tag=BHY08_08145
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1693710	1693825	-				5S ribosomal RNA	rrf		BHY08_RS08140	116		
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1693910	1696821	-							BHY08_RS08145	2912		old_locus_tag=BHY08_08150
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1693910	1696821	-				23S ribosomal RNA			BHY08_RS08145	2912		
gene	rRNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1697051	1698609	-							BHY08_RS08150	1559		old_locus_tag=BHY08_08155
rRNA		GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1697051	1698609	-				16S ribosomal RNA			BHY08_RS08150	1559		
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1698942	1700063	-					dinB		BHY08_RS08155	1122		old_locus_tag=BHY08_08160
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1698942	1700063	-	WP_071457396.1	WP_071457396.1		DNA polymerase IV	dinB		BHY08_RS08155	1122	373	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1700303	1701127	-							BHY08_RS08160	825		old_locus_tag=BHY08_08165
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1700303	1701127	-	WP_071457397.1	WP_071457397.1		DUF975 family protein			BHY08_RS08160	825	274	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1701196	1704942	-					addA		BHY08_RS08165	3747		old_locus_tag=BHY08_08170
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1701196	1704942	-	WP_071457398.1	WP_071457398.1		helicase-exonuclease AddAB subunit AddA	addA		BHY08_RS08165	3747	1248	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1704935	1708555	-							BHY08_RS08170	3621		old_locus_tag=BHY08_08175
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1704935	1708555	-	WP_084657231.1	WP_084657231.1		PD-(D/E)XK nuclease family protein			BHY08_RS08170	3621	1206	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1708695	1710008	+							BHY08_RS08175	1314		old_locus_tag=BHY08_08180
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1708695	1710008	+	WP_071457399.1	WP_071457399.1		APC family permease			BHY08_RS08175	1314	437	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1710051	1710953	-							BHY08_RS08180	903		old_locus_tag=BHY08_08185
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1710051	1710953	-	WP_157093685.1	WP_157093685.1		metal ABC transporter substrate-binding protein			BHY08_RS08180	903	300	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1710985	1711842	-							BHY08_RS08185	858		old_locus_tag=BHY08_08190
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1710985	1711842	-	WP_071457401.1	WP_071457401.1		metal ABC transporter permease			BHY08_RS08185	858	285	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1711842	1712624	-							BHY08_RS08190	783		old_locus_tag=BHY08_08195
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1711842	1712624	-	WP_245729975.1	WP_245729975.1		metal ABC transporter ATP-binding protein			BHY08_RS08190	783	260	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1713001	1713690	-							BHY08_RS08195	690		old_locus_tag=BHY08_08200
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1713001	1713690	-	WP_071457402.1	WP_071457402.1		CPBP family intramembrane metalloprotease			BHY08_RS08195	690	229	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1713776	1715293	-							BHY08_RS08200	1518		old_locus_tag=BHY08_08205
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1713776	1715293	-	WP_071457403.1	WP_071457403.1		DUF1846 domain-containing protein			BHY08_RS08200	1518	505	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1715570	1717168	-							BHY08_RS08205	1599		old_locus_tag=BHY08_08210
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1715570	1717168	-	WP_071457404.1	WP_071457404.1		CTP synthase			BHY08_RS08205	1599	532	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1717594	1718760	-							BHY08_RS08210	1167		old_locus_tag=BHY08_08215
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1717594	1718760	-	WP_071457405.1	WP_071457405.1		SulP family inorganic anion transporter			BHY08_RS08210	1167	388	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1718897	1720303	-					lpdA		BHY08_RS08215	1407		old_locus_tag=BHY08_08220
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1718897	1720303	-	WP_071457406.1	WP_071457406.1		dihydrolipoyl dehydrogenase	lpdA		BHY08_RS08215	1407	468	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1720316	1721923	-							BHY08_RS08220	1608		old_locus_tag=BHY08_08225
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1720316	1721923	-	WP_071457407.1	WP_071457407.1		dihydrolipoyllysine-residue acetyltransferase			BHY08_RS08220	1608	535	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1721970	1722947	-							BHY08_RS08225	978		old_locus_tag=BHY08_08230
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1721970	1722947	-	WP_071457408.1	WP_071457408.1		alpha-ketoacid dehydrogenase subunit beta			BHY08_RS08225	978	325	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1722951	1724063	-					pdhA		BHY08_RS08230	1113		old_locus_tag=BHY08_08235
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1722951	1724063	-	WP_071457409.1	WP_071457409.1		pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		BHY08_RS08230	1113	370	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1724504	1727110	-					mgtA		BHY08_RS08235	2607		old_locus_tag=BHY08_08240
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1724504	1727110	-	WP_157093657.1	WP_157093657.1		magnesium-translocating P-type ATPase	mgtA		BHY08_RS08235	2607	868	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1727371	1728030	-							BHY08_RS08240	660		old_locus_tag=BHY08_08245
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1727371	1728030	-	WP_071457411.1	WP_071457411.1		aquaporin			BHY08_RS08240	660	219	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1728053	1728916	-							BHY08_RS08245	864		old_locus_tag=BHY08_08250
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1728053	1728916	-	WP_071457412.1	WP_071457412.1		MBL fold metallo-hydrolase			BHY08_RS08245	864	287	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1728939	1730225	-							BHY08_RS08250	1287		old_locus_tag=BHY08_08255
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1728939	1730225	-	WP_071457413.1	WP_071457413.1		acetyl-CoA hydrolase/transferase family protein			BHY08_RS08250	1287	428	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1730266	1731051	-							BHY08_RS08255	786		old_locus_tag=BHY08_08260
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1730266	1731051	-	WP_071457414.1	WP_071457414.1		enoyl-CoA hydratase-related protein			BHY08_RS08255	786	261	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1731067	1731921	-							BHY08_RS08260	855		old_locus_tag=BHY08_08265
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1731067	1731921	-	WP_071457415.1	WP_071457415.1		3-hydroxybutyryl-CoA dehydrogenase			BHY08_RS08260	855	284	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1731923	1733056	-							BHY08_RS08265	1134		old_locus_tag=BHY08_08270
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1731923	1733056	-	WP_071457416.1	WP_071457416.1		acyl-CoA dehydrogenase family protein			BHY08_RS08265	1134	377	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1733082	1734263	-							BHY08_RS08270	1182		old_locus_tag=BHY08_08275
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1733082	1734263	-	WP_071457417.1	WP_071457417.1		acetyl-CoA C-acetyltransferase			BHY08_RS08270	1182	393	
gene	pseudogene	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1734538	1735537	-							BHY08_RS08275	1000		pseudo;old_locus_tag=BHY08_08280
CDS	without_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1734538	1735537	-				LysR family transcriptional regulator			BHY08_RS08275	1000		pseudo
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1735716	1736918	-							BHY08_RS08280	1203		old_locus_tag=BHY08_08285
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1735716	1736918	-	WP_071457418.1	WP_071457418.1		acyl-CoA dehydrogenase family protein			BHY08_RS08280	1203	400	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1737207	1737629	+							BHY08_RS08285	423		old_locus_tag=BHY08_08290
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1737207	1737629	+	WP_071457419.1	WP_071457419.1		cupin domain-containing protein			BHY08_RS08285	423	140	
gene	SRP_RNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1737712	1737810	-					ffs		BHY08_RS08290	99		old_locus_tag=BHY08_08295
ncRNA	SRP_RNA	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1737712	1737810	-				signal recognition particle sRNA small type	ffs		BHY08_RS08290	99		
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1737818	1738348	-					tadA		BHY08_RS08295	531		old_locus_tag=BHY08_08300
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1737818	1738348	-	WP_071457420.1	WP_071457420.1		tRNA adenosine(34) deaminase TadA	tadA		BHY08_RS08295	531	176	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1738432	1739292	+							BHY08_RS08300	861		old_locus_tag=BHY08_08305
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1738432	1739292	+	WP_071457421.1	WP_071457421.1		helix-turn-helix domain-containing protein			BHY08_RS08300	861	286	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1739289	1739987	-							BHY08_RS08305	699		old_locus_tag=BHY08_08310
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1739289	1739987	-	WP_071457422.1	WP_071457422.1		zinc metallopeptidase			BHY08_RS08305	699	232	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1740230	1741735	+							BHY08_RS08310	1506		old_locus_tag=BHY08_08315
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1740230	1741735	+	WP_071457423.1	WP_071457423.1		helix-turn-helix domain-containing protein			BHY08_RS08310	1506	501	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1741747	1742925	+							BHY08_RS08315	1179		old_locus_tag=BHY08_08320
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1741747	1742925	+	WP_071457424.1	WP_071457424.1		GGDEF domain-containing protein			BHY08_RS08315	1179	392	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1742994	1743776	+							BHY08_RS08320	783		old_locus_tag=BHY08_08325
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1742994	1743776	+	WP_071457425.1	WP_071457425.1		PHP domain-containing protein			BHY08_RS08320	783	260	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1743910	1744860	+							BHY08_RS08325	951		old_locus_tag=BHY08_08330
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1743910	1744860	+	WP_071457426.1	WP_071457426.1		AEC family transporter			BHY08_RS08325	951	316	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1744902	1746524	-					treC		BHY08_RS08330	1623		old_locus_tag=BHY08_08335
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1744902	1746524	-	WP_071457427.1	WP_071457427.1		alpha,alpha-phosphotrehalase	treC		BHY08_RS08330	1623	540	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1746540	1748501	-					treP		BHY08_RS08335	1962		old_locus_tag=BHY08_08340
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1746540	1748501	-	WP_071457428.1	WP_071457428.1		PTS system trehalose-specific EIIBC component	treP		BHY08_RS08335	1962	653	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1748807	1749529	+					treR		BHY08_RS08340	723		old_locus_tag=BHY08_08345
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1748807	1749529	+	WP_071457429.1	WP_071457429.1		trehalose operon repressor	treR		BHY08_RS08340	723	240	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1749582	1751738	-					pnp		BHY08_RS08345	2157		old_locus_tag=BHY08_08350
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1749582	1751738	-	WP_071457430.1	WP_071457430.1		polyribonucleotide nucleotidyltransferase	pnp		BHY08_RS08345	2157	718	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1751916	1752185	-					rpsO		BHY08_RS08350	270		old_locus_tag=BHY08_08355
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1751916	1752185	-	WP_071457431.1	WP_071457431.1		30S ribosomal protein S15	rpsO		BHY08_RS08350	270	89	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1752339	1753760	-					gndA		BHY08_RS08355	1422		old_locus_tag=BHY08_08360
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1752339	1753760	-	WP_071457432.1	WP_071457432.1		NADP-dependent phosphogluconate dehydrogenase	gndA		BHY08_RS08355	1422	473	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1753992	1754555	+					def		BHY08_RS08360	564		old_locus_tag=BHY08_08365
