# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1658229	1659017	-							FA707_RS07835	789		old_locus_tag=FA707_07835
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1658229	1659017	-	WP_136953703.1	WP_136953703.1		WxL domain-containing protein			FA707_RS07835	789	262	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1659077	1659811	-							FA707_RS07840	735		old_locus_tag=FA707_07840
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1659077	1659811	-	WP_136953704.1	WP_136953704.1		WxL domain-containing protein			FA707_RS07840	735	244	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1659798	1660178	-							FA707_RS07845	381		old_locus_tag=FA707_07845
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1659798	1660178	-	WP_136953705.1	WP_136953705.1		LPXTG cell wall anchor domain-containing protein			FA707_RS07845	381	126	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1660188	1662470	-							FA707_RS07850	2283		old_locus_tag=FA707_07850
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1660188	1662470	-	WP_136953706.1	WP_136953706.1		BspA family leucine-rich repeat surface protein			FA707_RS07850	2283	760	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1662487	1663470	-							FA707_RS07855	984		old_locus_tag=FA707_07855
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1662487	1663470	-	WP_136953707.1	WP_136953707.1		DUF916 and DUF3324 domain-containing protein			FA707_RS07855	984	327	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1663756	1665198	-							FA707_RS07860	1443		old_locus_tag=FA707_07860
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1663756	1665198	-	WP_136953708.1	WP_136953708.1		helix-turn-helix domain-containing protein			FA707_RS07860	1443	480	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1665345	1666793	-							FA707_RS07865	1449		old_locus_tag=FA707_07865
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1665345	1666793	-	WP_136953709.1	WP_136953709.1		helix-turn-helix domain-containing protein			FA707_RS07865	1449	482	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1666949	1667506	-					frr		FA707_RS07870	558		old_locus_tag=FA707_07870
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1666949	1667506	-	WP_136953710.1	WP_136953710.1		ribosome recycling factor	frr		FA707_RS07870	558	185	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1667506	1668231	-					pyrH		FA707_RS07875	726		old_locus_tag=FA707_07875
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1667506	1668231	-	WP_136953711.1	WP_136953711.1		UMP kinase	pyrH		FA707_RS07875	726	241	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1668363	1669241	-					tsf		FA707_RS07880	879		old_locus_tag=FA707_07880
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1668363	1669241	-	WP_136953712.1	WP_136953712.1		translation elongation factor Ts	tsf		FA707_RS07880	879	292	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1669360	1670142	-					rpsB		FA707_RS07885	783		old_locus_tag=FA707_07885
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1669360	1670142	-	WP_136953713.1	WP_136953713.1		30S ribosomal protein S2	rpsB		FA707_RS07885	783	260	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1670342	1670947	-							FA707_RS07890	606		old_locus_tag=FA707_07890
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1670342	1670947	-	WP_136953714.1	WP_136953714.1		class I SAM-dependent methyltransferase			FA707_RS07890	606	201	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1670944	1671534	-							FA707_RS07895	591		old_locus_tag=FA707_07895
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1670944	1671534	-	WP_136953715.1	WP_136953715.1		GDSL-type esterase/lipase family protein			FA707_RS07895	591	196	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1671625	1672149	+							FA707_RS07900	525		old_locus_tag=FA707_07900
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1671625	1672149	+	WP_136953716.1	WP_136953716.1		acyl-CoA thioesterase			FA707_RS07900	525	174	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1672232	1673161	+					coaA		FA707_RS07905	930		old_locus_tag=FA707_07905
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1672232	1673161	+	WP_136953717.1	WP_136953717.1		type I pantothenate kinase	coaA		FA707_RS07905	930	309	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1673182	1674726	+					guaA		FA707_RS07910	1545		old_locus_tag=FA707_07910
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1673182	1674726	+	WP_171028945.1	WP_171028945.1		glutamine-hydrolyzing GMP synthase	guaA		FA707_RS07910	1545	514	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1674963	1676000	-							FA707_RS07915	1038		old_locus_tag=FA707_07915
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1674963	1676000	-	WP_136953719.1	WP_136953719.1		hypothetical protein			FA707_RS07915	1038	345	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1676149	1676733	-							FA707_RS07920	585		old_locus_tag=FA707_07920
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1676149	1676733	-	WP_136953720.1	WP_136953720.1		hypothetical protein			FA707_RS07920	585	194	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1676977	1677843	-							FA707_RS07925	867		old_locus_tag=FA707_07925
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1676977	1677843	-	WP_136953721.1	WP_136953721.1		hypothetical protein			FA707_RS07925	867	288	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1678034	1678465	+							FA707_RS07930	432		old_locus_tag=FA707_07930
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1678034	1678465	+	WP_136953722.1	WP_136953722.1		hypothetical protein			FA707_RS07930	432	143	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1678470	1679030	+							FA707_RS07935	561		old_locus_tag=FA707_07935
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1678470	1679030	+	WP_136953723.1	WP_136953723.1		hypothetical protein			FA707_RS07935	561	186	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1679020	1679838	+							FA707_RS07940	819		old_locus_tag=FA707_07940
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1679020	1679838	+	WP_136953724.1	WP_136953724.1		DUF87 domain-containing protein			FA707_RS07940	819	272	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1679835	1681067	+							FA707_RS07945	1233		old_locus_tag=FA707_07945
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1679835	1681067	+	WP_136953725.1	WP_136953725.1		hypothetical protein			FA707_RS07945	1233	410	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1681167	1681370	+							FA707_RS07950	204		old_locus_tag=FA707_07950
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1681167	1681370	+	WP_168177379.1	WP_168177379.1		DUF3173 family protein			FA707_RS07950	204	67	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1681373	1682632	+							FA707_RS07955	1260		old_locus_tag=FA707_07955
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1681373	1682632	+	WP_136953727.1	WP_136953727.1		site-specific integrase			FA707_RS07955	1260	419	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1683029	1683859	-							FA707_RS07960	831		old_locus_tag=FA707_07960
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1683029	1683859	-	WP_136953728.1	WP_136953728.1		hypothetical protein			FA707_RS07960	831	276	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1683981	1685846	-							FA707_RS07965	1866		old_locus_tag=FA707_07965
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1683981	1685846	-	WP_246032316.1	WP_246032316.1		DEAD/DEAH box helicase			FA707_RS07965	1866	621	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1685850	1687064	-							FA707_RS07970	1215		old_locus_tag=FA707_07970
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1685850	1687064	-	WP_136953729.1	WP_136953729.1		hypothetical protein			FA707_RS07970	1215	404	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1687067	1689676	-							FA707_RS07975	2610		old_locus_tag=FA707_07975
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1687067	1689676	-	WP_168177380.1	WP_168177380.1		hypothetical protein			FA707_RS07975	2610	869	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1689762	1691216	-							FA707_RS07980	1455		old_locus_tag=FA707_07980
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1689762	1691216	-	WP_136953731.1	WP_136953731.1		restriction endonuclease			FA707_RS07980	1455	484	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1691351	1692640	+					dcm		FA707_RS07985	1290		old_locus_tag=FA707_07985
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1691351	1692640	+	WP_136953732.1	WP_136953732.1		DNA (cytosine-5-)-methyltransferase	dcm		FA707_RS07985	1290	429	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1693611	1694198	-							FA707_RS07990	588		old_locus_tag=FA707_07990
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1693611	1694198	-	WP_136953733.1	WP_136953733.1		recombinase family protein			FA707_RS07990	588	195	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1694422	1696109	+							FA707_RS07995	1688		pseudo;old_locus_tag=FA707_07995
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1694422	1696109	+				IS1182 family transposase			FA707_RS07995	1688		pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1696194	1698203	-							FA707_RS08000	2010		old_locus_tag=FA707_08000
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1696194	1698203	-	WP_136953734.1	WP_136953734.1		ABC transporter permease			FA707_RS08000	2010	669	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1698203	1698964	-							FA707_RS08005	762		old_locus_tag=FA707_08005
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1698203	1698964	-	WP_136953735.1	WP_136953735.1		ABC transporter ATP-binding protein			FA707_RS08005	762	253	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1699063	1699836	-							FA707_RS08010	774		old_locus_tag=FA707_08010
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1699063	1699836	-	WP_168177381.1	WP_168177381.1		sensor histidine kinase			FA707_RS08010	774	257	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1700033	1700740	-							FA707_RS08015	708		old_locus_tag=FA707_08015
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1700033	1700740	-	WP_136953737.1	WP_136953737.1		response regulator transcription factor			FA707_RS08015	708	235	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1700737	1701621	-							FA707_RS08020	885		old_locus_tag=FA707_08020
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1700737	1701621	-	WP_136953738.1	WP_136953738.1		AraC family transcriptional regulator			FA707_RS08020	885	294	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1701912	1704164	-							FA707_RS08025	2253		old_locus_tag=FA707_08025
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1701912	1704164	-	WP_136953739.1	WP_136953739.1		excinuclease ABC subunit UvrA			FA707_RS08025	2253	750	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1704415	1704945	+							FA707_RS08030	531		partial;pseudo;old_locus_tag=FA707_08030
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1704415	1704945	+				DNA cytosine methyltransferase			FA707_RS08030	531		partial;pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1705194	1706243	-							FA707_RS08035	1050		old_locus_tag=FA707_08035
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1705194	1706243	-	WP_136954183.1	WP_136954183.1		IS30 family transposase			FA707_RS08035	1050	349	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1706314	1706658	-							FA707_RS08040	345		old_locus_tag=FA707_08040
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1706314	1706658	-	WP_136953741.1	WP_136953741.1		metallophosphoesterase			FA707_RS08040	345	114	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1706655	1707077	-							FA707_RS08045	423		old_locus_tag=FA707_08045
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1706655	1707077	-	WP_136953742.1	WP_136953742.1		HD domain-containing protein			FA707_RS08045	423	140	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1707352	1708089	-							FA707_RS08050	738		old_locus_tag=FA707_08050
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1707352	1708089	-	WP_136953743.1	WP_136953743.1		NADPH-dependent oxidoreductase			FA707_RS08050	738	245	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1708115	1708555	-							FA707_RS08055	441		old_locus_tag=FA707_08055
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1708115	1708555	-	WP_136953744.1	WP_136953744.1		ASCH domain-containing protein			FA707_RS08055	441	146	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1708766	1709131	+							FA707_RS08060	366		old_locus_tag=FA707_08060
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1708766	1709131	+	WP_136953745.1	WP_136953745.1		hypothetical protein			FA707_RS08060	366	121	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1709106	1709756	+							FA707_RS08065	651		old_locus_tag=FA707_08065
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1709106	1709756	+	WP_136953746.1	WP_136953746.1		hypothetical protein			FA707_RS08065	651	216	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1709816	1714054	-							FA707_RS08070	4239		pseudo;old_locus_tag=FA707_08070
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1709816	1714054	-				2-hydroxyacyl-CoA dehydratase			FA707_RS08070	4239		pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1714230	1714841	+							FA707_RS08075	612		old_locus_tag=FA707_08075
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1714230	1714841	+	WP_136953747.1	WP_136953747.1		TetR/AcrR family transcriptional regulator C-terminal domain-containing protein			FA707_RS08075	612	203	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1714908	1715552	-							FA707_RS08080	645		old_locus_tag=FA707_08080
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1714908	1715552	-	WP_136953748.1	WP_136953748.1		SDR family oxidoreductase			FA707_RS08080	645	214	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1715809	1715916	-							FA707_RS08085	108		old_locus_tag=FA707_08085
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1715809	1715916	-	WP_154299900.1	WP_154299900.1		hypothetical protein			FA707_RS08085	108	35	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1716217	1717107	-							FA707_RS08090	891		old_locus_tag=FA707_08090
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1716217	1717107	-	WP_136953750.1	WP_136953750.1		DegV family protein			FA707_RS08090	891	296	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1717202	1718410	-							FA707_RS08095	1209		old_locus_tag=FA707_08095
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1717202	1718410	-	WP_136953751.1	WP_136953751.1		NAD(P)/FAD-dependent oxidoreductase			FA707_RS08095	1209	402	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1718780	1719301	-							FA707_RS08100	522		old_locus_tag=FA707_08100
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1718780	1719301	-	WP_136953752.1	WP_136953752.1		hypothetical protein			FA707_RS08100	522	173	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1719639	1721030	-							FA707_RS08105	1392		old_locus_tag=FA707_08105
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1719639	1721030	-	WP_136953753.1	WP_136953753.1		MFS transporter			FA707_RS08105	1392	463	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1721033	1722226	-							FA707_RS08110	1194		old_locus_tag=FA707_08110
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1721033	1722226	-	WP_136953754.1	WP_136953754.1		M20 family metallopeptidase			FA707_RS08110	1194	397	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1722437	1724749	+							FA707_RS08115	2313		old_locus_tag=FA707_08115
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1722437	1724749	+	WP_168177382.1	WP_168177382.1		helix-turn-helix domain-containing protein			FA707_RS08115	2313	770	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1724828	1725100	+							FA707_RS08120	273		old_locus_tag=FA707_08120
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1724828	1725100	+	WP_136953756.1	WP_136953756.1		N-acetyltransferase			FA707_RS08120	273	90	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1725201	1725848	-							FA707_RS08125	648		old_locus_tag=FA707_08125
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1725201	1725848	-	WP_246032317.1	WP_246032317.1		PepSY domain-containing protein			FA707_RS08125	648	215	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1726080	1726961	-					lsrF		FA707_RS08130	882		old_locus_tag=FA707_08130
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1726080	1726961	-	WP_136953757.1	WP_136953757.1		3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase	lsrF		FA707_RS08130	882	293	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1726987	1728069	-							FA707_RS08135	1083		old_locus_tag=FA707_08135
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1726987	1728069	-	WP_136953758.1	WP_136953758.1		substrate-binding domain-containing protein			FA707_RS08135	1083	360	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1728086	1729120	-							FA707_RS08140	1035		old_locus_tag=FA707_08140
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1728086	1729120	-	WP_210409616.1	WP_210409616.1		autoinducer 2 import system permease LsrD			FA707_RS08140	1035	344	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1729135	1730124	-							FA707_RS08145	990		old_locus_tag=FA707_08145
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1729135	1730124	-	WP_136953759.1	WP_136953759.1		ABC transporter permease			FA707_RS08145	990	329	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1730121	1731620	-							FA707_RS08150	1500		old_locus_tag=FA707_08150
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1730121	1731620	-	WP_136953760.1	WP_136953760.1		ATP-binding cassette domain-containing protein			FA707_RS08150	1500	499	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1731873	1732814	+							FA707_RS08155	942		old_locus_tag=FA707_08155
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1731873	1732814	+	WP_136953761.1	WP_136953761.1		sugar-binding transcriptional regulator			FA707_RS08155	942	313	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1732807	1734372	+					lsrK		FA707_RS08160	1566		old_locus_tag=FA707_08160
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1732807	1734372	+	WP_136953762.1	WP_136953762.1		autoinducer-2 kinase	lsrK		FA707_RS08160	1566	521	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1734390	1734743	+							FA707_RS08165	354		old_locus_tag=FA707_08165
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1734390	1734743	+	WP_136954218.1	WP_136954218.1		cupin domain-containing protein			FA707_RS08165	354	117	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1734816	1736927	-					pnp		FA707_RS08170	2112		old_locus_tag=FA707_08170
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1734816	1736927	-	WP_136953763.1	WP_136953763.1		polyribonucleotide nucleotidyltransferase	pnp		FA707_RS08170	2112	703	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1737141	1737410	-					rpsO		FA707_RS08175	270		old_locus_tag=FA707_08175
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1737141	1737410	-	WP_136953764.1	WP_136953764.1		30S ribosomal protein S15	rpsO		FA707_RS08175	270	89	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1737544	1738023	-							FA707_RS08180	480		old_locus_tag=FA707_08180
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1737544	1738023	-	WP_136953765.1	WP_136953765.1		hypothetical protein			FA707_RS08180	480	159	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1738362	1738940	+					def		FA707_RS08185	579		old_locus_tag=FA707_08185
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1738362	1738940	+	WP_136953766.1	WP_136953766.1		peptide deformylase	def		FA707_RS08185	579	192	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1739026	1739667	-							FA707_RS08190	642		old_locus_tag=FA707_08190
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1739026	1739667	-	WP_136953767.1	WP_136953767.1		DNA alkylation repair protein			FA707_RS08190	642	213	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1739678	1740385	-							FA707_RS08195	708		old_locus_tag=FA707_08195
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1739678	1740385	-	WP_136953768.1	WP_136953768.1		LrgB family protein			FA707_RS08195	708	235	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1740378	1740764	-							FA707_RS08200	387		old_locus_tag=FA707_08200
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1740378	1740764	-	WP_136953769.1	WP_136953769.1		CidA/LrgA family protein			FA707_RS08200	387	128	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1741044	1741655	+					rpsD		FA707_RS08205	612		old_locus_tag=FA707_08205
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1741044	1741655	+	WP_136953770.1	WP_136953770.1		30S ribosomal protein S4	rpsD		FA707_RS08205	612	203	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1741826	1742302	-							FA707_RS08210	477		old_locus_tag=FA707_08210
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1741826	1742302	-	WP_136953771.1	WP_136953771.1		hypothetical protein			FA707_RS08210	477	158	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1742571	1743716	-					nagA		FA707_RS08215	1146		old_locus_tag=FA707_08215
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1742571	1743716	-	WP_136953772.1	WP_136953772.1		N-acetylglucosamine-6-phosphate deacetylase	nagA		FA707_RS08215	1146	381	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1743826	1744686	-							FA707_RS08220	861		old_locus_tag=FA707_08220
