# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2304018	2304647	+							G7082_RS11305	630		old_locus_tag=G7082_11305
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2304018	2304647	+	WP_238842646.1	WP_238842646.1		lysozyme family protein			G7082_RS11305	630	209	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2304695	2305555	-							G7082_RS11310	861		old_locus_tag=G7082_11310
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2304695	2305555	-	WP_166035162.1	WP_166035162.1		polysaccharide deacetylase family protein			G7082_RS11310	861	286	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2305724	2308048	+					recJ		G7082_RS11315	2325		old_locus_tag=G7082_11315
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2305724	2308048	+	WP_166035163.1	WP_166035163.1		single-stranded-DNA-specific exonuclease RecJ	recJ		G7082_RS11315	2325	774	
gene	pseudogene	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2308045	2308556	+							G7082_RS11320	512		pseudo;old_locus_tag=G7082_11320
CDS	without_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2308045	2308556	+				adenine phosphoribosyltransferase			G7082_RS11320	512		pseudo
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2308604	2309152	-							G7082_RS11325	549		old_locus_tag=G7082_11325
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2308604	2309152	-	WP_166035164.1	WP_166035164.1		hypothetical protein			G7082_RS11325	549	182	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2309235	2310050	-							G7082_RS11330	816		old_locus_tag=G7082_11330
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2309235	2310050	-	WP_166035165.1	WP_166035165.1		GNAT family N-acetyltransferase			G7082_RS11330	816	271	
gene	tRNA	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2310194	2310266	+							G7082_RS11335	73		old_locus_tag=G7082_11335
tRNA		GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2310194	2310266	+				tRNA-Thr			G7082_RS11335	73		anticodon=GGT
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2310399	2310737	-							G7082_RS11340	339		old_locus_tag=G7082_11340
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2310399	2310737	-	WP_166035166.1	WP_166035166.1		alkylphosphonate utilization protein			G7082_RS11340	339	112	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2310957	2312237	+					mltG		G7082_RS11345	1281		old_locus_tag=G7082_11345
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2310957	2312237	+	WP_238842647.1	WP_238842647.1		endolytic transglycosylase MltG	mltG		G7082_RS11345	1281	426	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2312411	2312881	+					greA		G7082_RS11350	471		old_locus_tag=G7082_11350
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2312411	2312881	+	WP_202983104.1	WP_202983104.1		transcription elongation factor GreA	greA		G7082_RS11350	471	156	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2313083	2313814	+					liaF		G7082_RS11355	732		old_locus_tag=G7082_11355
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2313083	2313814	+	WP_166035168.1	WP_166035168.1		cell wall-active antibiotics response protein LiaF	liaF		G7082_RS11355	732	243	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2313811	2314890	+							G7082_RS11360	1080		old_locus_tag=G7082_11360
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2313811	2314890	+	WP_166035169.1	WP_166035169.1		sensor histidine kinase			G7082_RS11360	1080	359	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2314883	2315515	+							G7082_RS11365	633		old_locus_tag=G7082_11365
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2314883	2315515	+	WP_166035170.1	WP_166035170.1		response regulator transcription factor			G7082_RS11365	633	210	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2315540	2316205	+							G7082_RS11370	666		old_locus_tag=G7082_11370
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2315540	2316205	+	WP_166035171.1	WP_166035171.1		TrkA family potassium uptake protein			G7082_RS11370	666	221	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2316276	2316563	+							G7082_RS11375	288		old_locus_tag=G7082_11375
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2316276	2316563	+	WP_166035172.1	WP_166035172.1		iron-sulfur cluster biosynthesis protein			G7082_RS11375	288	95	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2316607	2317416	-							G7082_RS11380	810		old_locus_tag=G7082_11380
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2316607	2317416	-	WP_166035173.1	WP_166035173.1		DUF1189 domain-containing protein			G7082_RS11380	810	269	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2317601	2318209	+							G7082_RS11385	609		old_locus_tag=G7082_11385
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2317601	2318209	+	WP_166035174.1	WP_166035174.1		superoxide dismutase			G7082_RS11385	609	202	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2318394	2318690	+							G7082_RS11390	297		old_locus_tag=G7082_11390
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2318394	2318690	+	WP_166035175.1	WP_166035175.1		DUF1507 family protein			G7082_RS11390	297	98	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2318709	2319944	+							G7082_RS11395	1236		old_locus_tag=G7082_11395
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2318709	2319944	+	WP_166035176.1	WP_166035176.1		FtsW/RodA/SpoVE family cell cycle protein			G7082_RS11395	1236	411	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2319962	2323387	+							G7082_RS11400	3426		old_locus_tag=G7082_11400
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2319962	2323387	+	WP_166035177.1	WP_166035177.1		pyruvate carboxylase			G7082_RS11400	3426	1141	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2323412	2324551	+							G7082_RS11405	1140		old_locus_tag=G7082_11405
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2323412	2324551	+	WP_166035178.1	WP_166035178.1		hypothetical protein			G7082_RS11405	1140	379	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2324548	2324976	+							G7082_RS11410	429		old_locus_tag=G7082_11410
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2324548	2324976	+	WP_166035179.1	WP_166035179.1		YlbF family regulator			G7082_RS11410	429	142	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2324966	2325313	+							G7082_RS11415	348		old_locus_tag=G7082_11415
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2324966	2325313	+	WP_238842648.1	WP_238842648.1		YlbG family protein			G7082_RS11415	348	115	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2325452	2325871	+							G7082_RS11420	420		old_locus_tag=G7082_11420
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2325452	2325871	+	WP_166035180.1	WP_166035180.1		PTS mannose transporter subunit IIA			G7082_RS11420	420	139	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2325884	2326381	+							G7082_RS11425	498		old_locus_tag=G7082_11425
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2325884	2326381	+	WP_166035181.1	WP_166035181.1		PTS sugar transporter subunit IIB			G7082_RS11425	498	165	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2326399	2327211	+							G7082_RS11430	813		old_locus_tag=G7082_11430
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2326399	2327211	+	WP_166035182.1	WP_166035182.1		PTS mannose/fructose/sorbose/N-acetylgalactosamine transporter subunit IIC			G7082_RS11430	813	270	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2327208	2328035	+							G7082_RS11435	828		old_locus_tag=G7082_11435
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2327208	2328035	+	WP_166035183.1	WP_166035183.1		PTS system mannose/fructose/sorbose family transporter subunit IID			G7082_RS11435	828	275	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2328237	2330762	+							G7082_RS11440	2526		old_locus_tag=G7082_11440
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2328237	2330762	+	WP_166035184.1	WP_166035184.1		sigma 54-interacting transcriptional regulator			G7082_RS11440	2526	841	
gene	pseudogene	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2331149	2332956	+					glmS		G7082_RS11445	1808		pseudo;old_locus_tag=G7082_11445
CDS	without_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2331149	2332956	+				glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		G7082_RS11445	1808		pseudo
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2333063	2335453	-							G7082_RS11450	2391		old_locus_tag=G7082_11450
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2333063	2335453	-	WP_166035185.1	WP_166035185.1		penicillin-binding protein			G7082_RS11450	2391	796	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2335561	2336160	-							G7082_RS11455	600		old_locus_tag=G7082_11455
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2335561	2336160	-	WP_166035186.1	WP_166035186.1		GNAT family N-acetyltransferase			G7082_RS11455	600	199	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2336339	2337973	+							G7082_RS11460	1635		old_locus_tag=G7082_11460
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2336339	2337973	+	WP_166035187.1	WP_166035187.1		ABC transporter substrate-binding protein			G7082_RS11460	1635	544	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2338066	2338962	+							G7082_RS11465	897		old_locus_tag=G7082_11465
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2338066	2338962	+	WP_166035188.1	WP_166035188.1		deoxyribonuclease IV			G7082_RS11465	897	298	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2339057	2339287	+							G7082_RS11470	231		old_locus_tag=G7082_11470
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2339057	2339287	+	WP_166035189.1	WP_166035189.1		YneF family protein			G7082_RS11470	231	76	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2339479	2340435	+							G7082_RS11475	957		old_locus_tag=G7082_11475
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2339479	2340435	+	WP_166035190.1	WP_166035190.1		LacI family transcriptional regulator			G7082_RS11475	957	318	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2340481	2340774	-							G7082_RS11480	294		old_locus_tag=G7082_11480
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2340481	2340774	-	WP_166035191.1	WP_166035191.1		hypothetical protein			G7082_RS11480	294	97	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2341055	2342719	+							G7082_RS11485	1665		old_locus_tag=G7082_11485
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2341055	2342719	+	WP_166035192.1	WP_166035192.1		alpha-glucosidase			G7082_RS11485	1665	554	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2342740	2344500	+							G7082_RS11490	1761		old_locus_tag=G7082_11490
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2342740	2344500	+	WP_166035193.1	WP_166035193.1		glycoside hydrolase family 13 protein			G7082_RS11490	1761	586	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2344600	2345859	+							G7082_RS11495	1260		old_locus_tag=G7082_11495
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2344600	2345859	+	WP_166035194.1	WP_166035194.1		extracellular solute-binding protein			G7082_RS11495	1260	419	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2345925	2347226	+							G7082_RS11500	1302		old_locus_tag=G7082_11500
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2345925	2347226	+	WP_166035195.1	WP_166035195.1		sugar ABC transporter permease			G7082_RS11500	1302	433	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2347228	2348076	+							G7082_RS11505	849		old_locus_tag=G7082_11505
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2347228	2348076	+	WP_166035196.1	WP_166035196.1		sugar ABC transporter permease			G7082_RS11505	849	282	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2348089	2348907	+							G7082_RS11510	819		old_locus_tag=G7082_11510
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2348089	2348907	+	WP_166035197.1	WP_166035197.1		DUF1189 family protein			G7082_RS11510	819	272	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2349118	2350281	-							G7082_RS11515	1164		old_locus_tag=G7082_11515
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2349118	2350281	-	WP_166035198.1	WP_166035198.1		FtsW/RodA/SpoVE family cell cycle protein			G7082_RS11515	1164	387	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2350432	2351796	-							G7082_RS11520	1365		old_locus_tag=G7082_11520
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2350432	2351796	-	WP_166035199.1	WP_166035199.1		MATE family efflux transporter			G7082_RS11520	1365	454	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2351961	2352875	+					trxB		G7082_RS11525	915		old_locus_tag=G7082_11525
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2351961	2352875	+	WP_166035200.1	WP_166035200.1		thioredoxin-disulfide reductase	trxB		G7082_RS11525	915	304	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2353015	2354733	+							G7082_RS11530	1719		old_locus_tag=G7082_11530
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2353015	2354733	+	WP_166035201.1	WP_166035201.1		phospho-sugar mutase			G7082_RS11530	1719	572	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2354763	2355074	+							G7082_RS11535	312		old_locus_tag=G7082_11535
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2354763	2355074	+	WP_166035202.1	WP_166035202.1		metalloregulator ArsR/SmtB family transcription factor			G7082_RS11535	312	103	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2355197	2356471	+							G7082_RS11540	1275		old_locus_tag=G7082_11540
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2355197	2356471	+	WP_166035203.1	WP_166035203.1		homoserine dehydrogenase			G7082_RS11540	1275	424	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2356485	2357345	+					thrB		G7082_RS11545	861		old_locus_tag=G7082_11545
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2356485	2357345	+	WP_166035204.1	WP_166035204.1		homoserine kinase	thrB		G7082_RS11545	861	286	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2357396	2358325	-					yidC		G7082_RS11550	930		old_locus_tag=G7082_11550
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2357396	2358325	-	WP_166035205.1	WP_166035205.1		membrane protein insertase YidC	yidC		G7082_RS11550	930	309	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2358409	2358681	-							G7082_RS11555	273		old_locus_tag=G7082_11555
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2358409	2358681	-	WP_166035206.1	WP_166035206.1		acylphosphatase			G7082_RS11555	273	90	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2358787	2359548	+							G7082_RS11560	762		old_locus_tag=G7082_11560
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2358787	2359548	+	WP_166035207.1	WP_166035207.1		RNA methyltransferase			G7082_RS11560	762	253	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2359677	2360180	+							G7082_RS11565	504		old_locus_tag=G7082_11565
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2359677	2360180	+	WP_166035208.1	WP_166035208.1		HD domain-containing protein			G7082_RS11565	504	167	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2360271	2360597	+							G7082_RS11570	327		old_locus_tag=G7082_11570
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2360271	2360597	+	WP_166035209.1	WP_166035209.1		helix-turn-helix transcriptional regulator			G7082_RS11570	327	108	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2360906	2361952	+					pheS		G7082_RS11575	1047		old_locus_tag=G7082_11575
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2360906	2361952	+	WP_166035210.1	WP_166035210.1		phenylalanine--tRNA ligase subunit alpha	pheS		G7082_RS11575	1047	348	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2361957	2364374	+					pheT		G7082_RS11580	2418		old_locus_tag=G7082_11580
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2361957	2364374	+	WP_166035211.1	WP_166035211.1		phenylalanine--tRNA ligase subunit beta	pheT		G7082_RS11580	2418	805	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2364468	2365496	+							G7082_RS11585	1029		old_locus_tag=G7082_11585
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2364468	2365496	+	WP_166035212.1	WP_166035212.1		3-deoxy-7-phosphoheptulonate synthase			G7082_RS11585	1029	342	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2365701	2366615	+							G7082_RS11590	915		old_locus_tag=G7082_11590
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2365701	2366615	+	WP_166035213.1	WP_166035213.1		YitT family protein			G7082_RS11590	915	304	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2366837	2367277	+							G7082_RS11595	441		old_locus_tag=G7082_11595
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2366837	2367277	+	WP_166035214.1	WP_166035214.1		MarR family transcriptional regulator			G7082_RS11595	441	146	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2367300	2368277	+							G7082_RS11600	978		old_locus_tag=G7082_11600
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2367300	2368277	+	WP_166035215.1	WP_166035215.1		ketoacyl-ACP synthase III			G7082_RS11600	978	325	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2368310	2368555	+							G7082_RS11605	246		old_locus_tag=G7082_11605
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2368310	2368555	+	WP_166035216.1	WP_166035216.1		acyl carrier protein			G7082_RS11605	246	81	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2368638	2369600	+					fabK		G7082_RS11610	963		old_locus_tag=G7082_11610
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2368638	2369600	+	WP_166035217.1	WP_166035217.1		enoyl-[acyl-carrier-protein] reductase FabK	fabK		G7082_RS11610	963	320	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2369613	2370548	+					fabD		G7082_RS11615	936		old_locus_tag=G7082_11615
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2369613	2370548	+	WP_166035218.1	WP_166035218.1		ACP S-malonyltransferase	fabD		G7082_RS11615	936	311	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2370561	2371295	+					fabG		G7082_RS11620	735		old_locus_tag=G7082_11620
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2370561	2371295	+	WP_166035219.1	WP_166035219.1		3-oxoacyl-[acyl-carrier-protein] reductase	fabG		G7082_RS11620	735	244	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2371306	2372544	+					fabF		G7082_RS11625	1239		old_locus_tag=G7082_11625
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2371306	2372544	+	WP_166035220.1	WP_166035220.1		beta-ketoacyl-ACP synthase II	fabF		G7082_RS11625	1239	412	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2372547	2373017	+					accB		G7082_RS11630	471		old_locus_tag=G7082_11630
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2372547	2373017	+	WP_238842649.1	WP_238842649.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		G7082_RS11630	471	156	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2373028	2373456	+					fabZ		G7082_RS11635	429		old_locus_tag=G7082_11635
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2373028	2373456	+	WP_166035221.1	WP_166035221.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ		G7082_RS11635	429	142	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2373461	2374819	+							G7082_RS11640	1359		old_locus_tag=G7082_11640
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2373461	2374819	+	WP_166035222.1	WP_166035222.1		acetyl-CoA carboxylase biotin carboxylase subunit			G7082_RS11640	1359	452	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2374839	2375699	+					accD		G7082_RS11645	861		old_locus_tag=G7082_11645
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2374839	2375699	+	WP_166035223.1	WP_166035223.1		acetyl-CoA carboxylase, carboxyltransferase subunit beta	accD		G7082_RS11645	861	286	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2375706	2376497	+							G7082_RS11650	792		old_locus_tag=G7082_11650
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2375706	2376497	+	WP_166035224.1	WP_166035224.1		acetyl-CoA carboxylase carboxyltransferase subunit alpha			G7082_RS11650	792	263	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2376793	2377125	+							G7082_RS11655	333		old_locus_tag=G7082_11655
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2376793	2377125	+	WP_166035225.1	WP_166035225.1		metal-sulfur cluster assembly factor			G7082_RS11655	333	110	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2377653	2378177	+							G7082_RS11660	525		old_locus_tag=G7082_11660
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2377653	2378177	+	WP_166035226.1	WP_166035226.1		hypothetical protein			G7082_RS11660	525	174	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2378313	2379476	-							G7082_RS11665	1164		old_locus_tag=G7082_11665
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2378313	2379476	-	WP_166035227.1	WP_166035227.1		iron-containing alcohol dehydrogenase			G7082_RS11665	1164	387	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2379586	2380485	+							G7082_RS11670	900		old_locus_tag=G7082_11670
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2379586	2380485	+	WP_166035228.1	WP_166035228.1		helix-turn-helix transcriptional regulator			G7082_RS11670	900	299	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2380495	2381223	-							G7082_RS11675	729		old_locus_tag=G7082_11675
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2380495	2381223	-	WP_166035229.1	WP_166035229.1		fimbrial assembly protein fimC			G7082_RS11675	729	242	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2381484	2382152	+							G7082_RS11680	669		old_locus_tag=G7082_11680
CDS	with_protein	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2381484	2382152	+	WP_166035230.1	WP_166035230.1		aquaporin			G7082_RS11680	669	222	
gene	protein_coding	GCF_011304195.1	Primary Assembly	chromosome		NZ_CP049887.1	2382256	2382924	+							G7082_RS11685	669		old_locus_tag=G7082_11685
